date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,cond,fog,rain,snow,hail,thunder,tornado
2014-01-19T03:53:00Z,-10,-12.2,84,13,NA,WSW,16.1,1017,-16.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T04:53:00Z,-9.4,-11.7,84,13,NA,WSW,16.1,1016.4,-15.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T05:53:00Z,-9.4,-11.7,84,13,NA,WSW,16.1,1015.5,-15.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T06:53:00Z,-8.3,-10.6,84,13,NA,SW,16.1,1014.1,-14.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T07:53:00Z,-8.3,-10.6,84,18.5,NA,SW,16.1,1013.1,-15.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T08:53:00Z,-7.2,-9.4,85,16.7,NA,SW,16.1,1012.5,-13.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T09:53:00Z,-8.3,-10,88,13,NA,SW,16.1,1012.4,-14.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T10:53:00Z,-6.7,-8.9,85,24.1,NA,WSW,16.1,1010.8,-14.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T11:53:00Z,-5.6,-8.3,82,20.4,NA,WSW,16.1,1009.8,-12.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T12:53:00Z,-4.4,-7.2,81,24.1,NA,WSW,16.1,1009,-11.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T13:53:00Z,-3.9,-7.2,78,27.8,NA,WSW,16.1,1008.1,-11.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T14:53:00Z,-1.7,-6.1,72,31.5,NA,WSW,16.1,1007.5,-8.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T15:53:00Z,0.6,-5,66,27.8,NA,WSW,16.1,1007,-5.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T16:53:00Z,2.8,-3.9,62,25.9,NA,WSW,16.1,1007.2,-2.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T17:53:00Z,5.6,-2.8,55,24.1,NA,West,16.1,1005.8,1.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T18:53:00Z,7.2,-1.7,53,29.6,NA,WSW,16.1,1003.6,3,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T19:53:00Z,9.4,-0.6,50,31.5,NA,WSW,16.1,1002.4,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T20:53:00Z,10,0,50,24.1,NA,WSW,16.1,1002,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T21:53:00Z,9.4,0,52,18.5,NA,WSW,16.1,1002.1,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T22:53:00Z,7.2,-0.6,58,18.5,NA,West,16.1,1002.3,4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T23:53:00Z,9.4,-2.2,44,31.5,NA,WNW,16.1,1003.8,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T00:53:00Z,7.2,-2.2,52,29.6,NA,WNW,16.1,1004.9,3,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T01:53:00Z,5.6,-2.2,58,27.8,NA,NW,16.1,1005.7,1.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T02:53:00Z,4.4,-1.7,65,24.1,NA,NW,16.1,1006.6,-0.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T03:53:00Z,3.3,-1.7,70,24.1,35.2,WNW,16.1,1007.6,-1.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T04:53:00Z,2.2,-1.7,76,18.5,NA,NW,16.1,1008.4,-2.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T05:53:00Z,1.1,-2.2,79,14.8,NA,WNW,16.1,1009,-3,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T06:53:00Z,-0.6,-3.3,82,11.1,NA,WNW,16.1,1009.1,-4.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T07:53:00Z,-1.7,-3.3,89,11.1,NA,West,16.1,1009.4,-5.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T08:53:00Z,-0.6,-3.3,82,14.8,NA,West,16.1,1010.8,-5.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T09:53:00Z,-1.7,-3.9,85,5.6,NA,NNW,16.1,1010.8,-3.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T10:53:00Z,-2.2,-3.9,88,7.4,NA,NW,16.1,1011.2,-5.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T11:53:00Z,-1.1,-3.3,85,13,NA,WNW,16.1,1011.5,-5.3,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-20T12:53:00Z,-0.6,-3.3,82,16.7,NA,WNW,16.1,1012.1,-5.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T13:53:00Z,-0.6,-3.3,82,16.7,NA,West,16.1,1012.7,-5.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T14:53:00Z,0,-2.8,82,11.1,NA,NW,16.1,1013,-3.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T15:53:00Z,2.8,-1.7,73,16.7,NA,NW,16.1,1014.1,-1.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-20T16:53:00Z,3.3,-1.7,70,24.1,NA,NW,16.1,1015.1,-1.5,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-20T17:53:00Z,3.3,-1.7,70,18.5,NA,WNW,16.1,1014.3,-0.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-20T18:53:00Z,3.9,-1.7,67,13,NA,West,16.1,1013.5,0.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-20T19:53:00Z,4.4,-2.2,63,18.5,NA,West,16.1,1013.1,0.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-20T20:53:00Z,3.3,-1.1,73,27.8,40.7,WNW,16.1,1013.1,-1.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-20T21:24:00Z,2.8,-0.6,79,25.9,44.4,WNW,16.1,1013.1,-2.4,NA,0,Overcast,0,0,0,0,0,0
2014-01-20T21:53:00Z,1.7,0,89,22.2,NA,WNW,14.5,1014.3,-3.4,NA,0,Overcast,0,0,0,0,0,0
2014-01-20T22:16:00Z,1.7,0,89,20.4,NA,NW,14.5,1013.8,-3.1,NA,0.5,Overcast,0,0,0,0,0,0
2014-01-20T22:23:00Z,1.1,-0.6,89,27.8,38.9,NW,4,1013.8,-4.8,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-20T22:31:00Z,0.6,-0.6,92,29.6,NA,NW,4.8,1013.8,-5.6,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-20T22:43:00Z,0.6,-0.6,92,29.6,NA,NNW,12.9,1014.1,-5.6,NA,0.5,Overcast,0,0,0,0,0,0
2014-01-20T22:53:00Z,0,-1.7,88,33.3,51.9,North,6.4,1015.6,-6.8,NA,0.5,Overcast,0,0,0,0,0,0
2014-01-20T23:01:00Z,-0.6,-2.2,89,33.3,NA,North,4.8,1014.8,-7.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-20T23:16:00Z,-1.1,-2.8,88,38.9,46.3,North,4.8,1015.5,-8.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-20T23:43:00Z,-1.7,-3.9,85,35.2,53.7,North,4,1016.1,-9.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-20T23:53:00Z,-2.8,-4.4,89,48.2,55.6,North,3.2,1017.5,-11.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T00:03:00Z,-4.4,-6.7,84,42.6,63,North,4.8,1017.2,-13.5,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T00:53:00Z,-6.7,-9.4,81,40.7,61.1,North,4.8,1020.5,-16.4,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T01:12:00Z,-7.2,-10.6,77,44.4,57.4,North,6.4,1020.2,-17.4,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T01:21:00Z,-7.8,-10,84,42.6,61.1,North,2.8,1020.5,-18.1,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T01:36:00Z,-8.3,-11.7,77,51.9,68.5,North,4.8,1021.2,-19.6,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-21T01:44:00Z,-8.9,-11.7,81,51.9,66.7,North,3.2,1021.6,-20.4,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-21T01:53:00Z,-9.4,-11.7,84,46.3,64.8,NNW,2.4,1023.3,-20.6,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-21T02:04:00Z,-10,-12.2,84,44.4,61.1,North,3.2,1022.2,-21.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T02:06:00Z,-10,-12.2,84,42.6,61.1,North,2.8,1022.6,-21,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T02:35:00Z,-10.6,-13.3,81,38.9,53.7,North,3.2,1022.9,-21.4,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T02:44:00Z,-10.6,-13.3,81,35.2,53.7,North,2.4,1023.2,-21,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T02:53:00Z,-11.1,-13.9,80,38.9,59.3,North,2.4,1025,-22.1,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T03:11:00Z,-11.7,-13.9,84,37,55.6,North,4,1024.3,-22.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T03:21:00Z,-11.7,-14.4,81,48.2,64.8,North,2,1024.6,-23.9,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T03:40:00Z,-12.2,-15,80,42.6,57.4,North,4,1024.9,-24,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T03:53:00Z,-12.8,-15.6,80,44.4,59.3,North,3.2,1026.7,-25,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T03:57:00Z,-12.8,-16.1,77,50,68.5,North,4.8,1025.3,-25.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-21T04:07:00Z,-13.3,-16.7,76,50,61.1,North,9.7,1025.6,-26.2,NA,0,Overcast,0,0,0,0,0,0
2014-01-21T04:48:00Z,-14,-18,72,38.9,57.4,North,16.1,1026.3,-25.9,NA,0,Overcast,0,0,0,0,0,0
2014-01-21T04:53:00Z,-13.9,-17.8,73,46.3,57.4,North,16.1,1027.9,-26.7,NA,0,Overcast,0,0,0,0,0,0
2014-01-21T05:12:00Z,-14.4,-18.3,73,44.4,61.1,North,16.1,1027,-27.1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-21T05:44:00Z,-15.6,-20,70,38.9,50,NNW,16.1,1027.7,-28.1,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-21T05:53:00Z,-15.6,-20.6,66,29.6,50,North,16.1,1029.3,-26.7,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-21T06:53:00Z,-16.7,-21.7,66,29.6,48.2,North,16.1,1030,-28.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T07:53:00Z,-17.2,-22.2,66,33.3,44.4,North,16.1,1030.7,-29.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T08:53:00Z,-17.8,-23.3,63,33.3,42.6,North,16.1,1031.7,-30.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T09:53:00Z,-18.9,-23.3,69,24.1,NA,North,16.1,1032.1,-30,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T10:53:00Z,-20,-23.9,72,25.9,NA,NNW,16.1,1033,-31.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T11:53:00Z,-20.6,-24.4,72,16.7,NA,North,16.1,1033,-30.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T12:53:00Z,-21.1,-25,72,16.7,NA,NNW,16.1,1032.9,-30.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T13:53:00Z,-21.7,-25.6,72,13,NA,NW,16.1,1032.8,-30.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T14:53:00Z,-20.6,-25,69,16.7,NA,NW,16.1,1033.2,-30.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T15:53:00Z,-19.4,-23.9,68,9.3,NA,WNW,16.1,1033.2,-26.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T16:53:00Z,-18.3,-23.3,66,7.4,NA,NNW,16.1,1032.8,-23.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-21T17:53:00Z,-17.2,-21.7,69,7.4,NA,WSW,16.1,1030.7,-22.6,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-21T18:53:00Z,-16.7,-21.1,69,7.4,NA,SSW,16.1,1029.3,-22,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-21T19:53:00Z,-15.6,-20,70,13,NA,SSW,16.1,1027.5,-23,NA,NA,Overcast,0,0,0,0,0,0
2014-01-21T20:53:00Z,-15,-20,66,13,NA,South,16.1,1026.1,-22.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-21T21:53:00Z,-14.4,-20,63,13,NA,SSE,16.1,1025.3,-21.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-21T22:53:00Z,-13.9,-19.4,64,14.8,NA,SSE,16.1,1024.2,-21.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-21T23:53:00Z,-13.9,-18.9,67,11.1,NA,SSE,16.1,1023.6,-20.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T00:53:00Z,-13.3,-18.3,67,18.5,NA,South,16.1,1023.6,-21.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T01:53:00Z,-13.3,-17.2,73,11.1,NA,South,14.5,1023.4,-19.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T02:53:00Z,-12.8,-16.7,73,9.3,NA,SSE,16.1,1022.6,-18.3,NA,0,Overcast,0,0,0,0,0,0
2014-01-22T03:53:00Z,-12.8,-15.6,80,14.8,NA,SSE,16.1,1021.4,-20.1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T04:53:00Z,-12.2,-15.6,76,13,NA,South,16.1,1020.2,-18.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T05:53:00Z,-11.7,-15.6,73,13,NA,South,16.1,1019.3,-18.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T06:53:00Z,-10.6,-15.6,67,13,NA,South,16.1,1018,-16.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T07:53:00Z,-10,-15,67,13,NA,SSW,16.1,1017.5,-16.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T08:43:00Z,-9.4,-14.4,68,9.3,NA,SW,16.1,1015.5,-14.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T08:53:00Z,-9.4,-14.4,68,14.8,NA,WSW,16.1,1017,-15.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T09:00:00Z,-9.4,-14.4,68,11.1,NA,SW,16.1,1015.1,-14.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T09:13:00Z,-9.4,-13.9,70,13,NA,WSW,16.1,1015.1,-15.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T09:53:00Z,-8.3,-13.9,65,18.5,NA,WNW,16.1,1016.8,-15.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T10:26:00Z,-8.3,-12.8,71,25.9,NA,NW,16.1,1015.1,-16.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T10:53:00Z,-8.3,-12.2,74,25.9,NA,NW,12.9,1017.1,-16.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T11:09:00Z,-8.3,-12.2,74,24.1,NA,NW,9.7,1015.5,-16.4,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T11:53:00Z,-8.3,-11.7,77,35.2,44.4,NNW,14.5,1017.7,-17.9,NA,0,Overcast,0,0,0,0,0,0
2014-01-22T12:24:00Z,-9.4,-13.3,74,27.8,46.3,NNW,14.5,1016.5,-18.4,NA,0,Overcast,0,0,0,0,0,0
2014-01-22T12:53:00Z,-10,-13.9,74,27.8,NA,NNW,16.1,1018.6,-19.2,NA,0,Overcast,0,0,0,0,0,0
2014-01-22T13:01:00Z,-10,-13.9,74,37,53.7,NNW,16.1,1017.2,-20.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T13:27:00Z,-11.1,-15,73,33.3,48.2,NNW,16.1,1017.5,-21.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-22T13:53:00Z,-12.2,-16.1,73,29.6,44.4,NNW,16.1,1019.7,-22.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-22T14:53:00Z,-11.7,-16.1,70,20.4,NA,NW,16.1,1019.4,-20,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-22T15:53:00Z,-10.6,-15,71,25.9,NA,NW,16.1,1020,-19.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T16:53:00Z,-8.9,-13.9,68,27.8,40.7,NW,16.1,1020.6,-17.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T17:53:00Z,-8.9,-13.9,68,31.5,44.4,NW,16.1,1020.4,-18.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T18:49:00Z,-8,-13,68,37,46.3,NW,8,1018.8,-17.7,NA,NA,Haze,0,0,0,0,0,0
2014-01-22T18:53:00Z,-8.3,-13.3,68,31.5,46.3,NNW,9.7,1020.4,-17.5,NA,NA,Haze,0,0,0,0,0,0
2014-01-22T19:18:00Z,-8.3,-14.4,62,40.7,53.7,NNW,16.1,1018.5,-18.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-22T19:35:00Z,-8.9,-13.3,71,37,NA,NNW,4,1018.8,-18.9,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T19:43:00Z,-9.4,-13.3,74,35.2,48.2,NNW,2,1018.8,-19.4,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T19:53:00Z,-9.4,-13.3,74,44.4,59.3,NNW,2.8,1020.6,-20.4,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T20:09:00Z,-10,-13.3,77,40.7,50,NNW,1.2,1019.2,-20.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T20:14:00Z,-10,-13.9,74,35.2,53.7,NNW,1.6,1019.5,-20.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T20:19:00Z,-10,-14.4,71,38.9,53.7,NNW,4.8,1019.5,-20.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-22T20:53:00Z,-11.1,-18.3,56,46.3,63,NNW,16.1,1022.2,-22.9,NA,0,Scattered Clouds,0,0,0,0,0,0
2014-01-22T21:07:00Z,-11.1,-18.3,56,42.6,59.3,NNW,16.1,1020.9,-22.5,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-22T21:34:00Z,-12.8,-19.4,59,44.4,61.1,NNW,16.1,1021.9,-25,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-22T21:53:00Z,-13.3,-18.9,64,38.9,57.4,NNW,16.1,1024.4,-25,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-22T22:00:00Z,-13.3,-19.4,61,38.9,59.3,NNW,16.1,1022.6,-25,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-22T22:45:00Z,-15,-20.6,63,37,51.9,NNW,16.1,1023.9,-27,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-22T22:53:00Z,-15,-20,66,35.2,51.9,NNW,16.1,1026,-26.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-22T23:53:00Z,-16.7,-20.6,72,40.7,55.6,NNW,11.3,1027.5,-29.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T00:00:00Z,-17.2,-21.1,72,37,55.6,NNW,9.7,1026,-30,NA,NA,Haze,0,0,0,0,0,0
2014-01-23T00:09:00Z,-17.2,-22.2,66,42.6,61.1,NNW,16.1,1026.3,-30.7,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-23T00:53:00Z,-18.3,-22.8,69,35.2,NA,NNW,16.1,1029.2,-31.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T01:09:00Z,-18.3,-23.3,66,37,50,NNW,16.1,1027.3,-31.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-23T01:33:00Z,-18.3,-23.3,66,37,50,NNW,16.1,1028,-31.4,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T01:53:00Z,-18.9,-23.9,66,38.9,55.6,NNW,16.1,1030.8,-32.5,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T02:22:00Z,-19.4,-24.4,65,37,NA,NNW,16.1,1029,-32.9,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-23T02:53:00Z,-19.4,-23.9,68,35.2,53.7,NNW,16.1,1031.5,-32.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T03:08:00Z,-19.4,-23.3,72,25.9,40.7,NNW,9.7,1030,-31,NA,NA,Haze,0,0,0,0,0,0
2014-01-23T03:38:00Z,-20,-24.4,69,29.6,53.7,NNW,16.1,1030.4,-32.5,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-23T03:53:00Z,-20,-24.4,69,35.2,42.6,NNW,16.1,1032.9,-33.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-23T04:26:00Z,-20,-24.4,69,25.9,NA,NNW,16.1,1031.4,-31.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T04:53:00Z,-20.6,-24.4,72,29.6,40.7,NNW,16.1,1033.8,-33.2,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T05:53:00Z,-20.6,-25,69,25.9,40.7,NNW,16.1,1034.9,-32.5,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T06:01:00Z,-20.6,-25,69,29.6,40.7,NW,16.1,1033.1,-33.2,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-23T06:25:00Z,-20.6,-24.4,72,24.1,NA,NNW,16.1,1033.1,-32.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T06:53:00Z,-20.6,-25,69,31.5,42.6,NNW,16.1,1035.3,-33.6,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T07:05:00Z,-21.1,-25,72,33.3,42.6,NNW,16.1,1033.4,-34.5,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-23T07:53:00Z,-21.1,-25,72,27.8,35.2,NW,16.1,1036.2,-33.5,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-23T08:53:00Z,-21.1,-25.6,68,24.1,42.6,NNW,16.1,1037.3,-32.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-23T09:53:00Z,-21.7,-25.6,72,24.1,NA,NW,16.1,1037.8,-33.6,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-23T10:53:00Z,-21.7,-26.1,68,31.5,46.3,NW,16.1,1038.6,-35,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T11:53:00Z,-22.2,-26.1,71,20.4,NA,NW,16.1,1040.1,-33.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T12:53:00Z,-22.2,-26.1,71,18.5,NA,NNW,16.1,1041.4,-32.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T13:53:00Z,-22.2,-26.1,71,27.8,NA,NW,16.1,1042.1,-35,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T14:53:00Z,-21.1,-25.6,68,25.9,NA,NNW,16.1,1042.8,-33.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T15:53:00Z,-20,-25,65,27.8,NA,NNW,16.1,1043.5,-32.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T16:53:00Z,-18.3,-23.9,62,20.4,NA,NW,16.1,1044,-28.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T17:53:00Z,-17.2,-23.3,60,20.4,NA,NW,16.1,1043.7,-27,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T18:53:00Z,-15.6,-21.7,60,22.2,NA,NW,16.1,1042.9,-25.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T19:53:00Z,-15,-21.1,61,16.7,33.3,NW,16.1,1042.1,-23.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T20:53:00Z,-14.4,-20.6,60,25.9,NA,WNW,16.1,1041.6,-24.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T21:53:00Z,-13.9,-20,61,20.4,NA,WNW,16.1,1041.4,-22.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T22:53:00Z,-13.9,-20.6,58,18.5,NA,NW,16.1,1041.4,-22.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-23T23:53:00Z,-15.6,-21.1,64,7.4,NA,WNW,16.1,1040.7,-20.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T00:53:00Z,-17.2,-21.1,72,13,NA,West,16.1,1040.6,-24.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T01:53:00Z,-17.8,-21.1,76,11.1,NA,West,16.1,1039.7,-25,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T02:53:00Z,-18.3,-21.1,79,9.3,NA,SW,16.1,1037.9,-24.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T03:53:00Z,-17.2,-21.1,72,13,NA,SSW,16.1,1036.6,-24.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T04:53:00Z,-16.7,-21.1,69,16.7,NA,SSW,16.1,1035.3,-25.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T05:53:00Z,-16.1,-21.1,66,18.5,NA,SSW,16.1,1033.6,-25.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T06:53:00Z,-15,-20.6,63,22.2,NA,SSW,16.1,1031.2,-24.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T07:53:00Z,-13.9,-20,61,27.8,NA,SSW,16.1,1029.2,-24.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T08:53:00Z,-13.3,-20,58,27.8,NA,SSW,16.1,1027.3,-23.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T09:53:00Z,-11.7,-20,51,33.3,42.6,SSW,16.1,1025.4,-22.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T10:53:00Z,-11.7,-19.4,54,25.9,35.2,SSW,16.1,1023.3,-21.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T11:53:00Z,-10,-17.8,54,22.2,NA,SSW,16.1,1021.4,-18.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T12:53:00Z,-8.9,-16.7,54,40.7,53.7,SSW,16.1,1018.5,-19.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-24T13:53:00Z,-8.3,-16.1,54,33.3,50,SW,16.1,1018,-17.7,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-24T14:53:00Z,-7.8,-15.6,54,35.2,NA,SW,16.1,1017.1,-17.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-24T15:53:00Z,-6.7,-14.4,55,29.6,NA,WSW,16.1,1015.9,-15.1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-24T16:53:00Z,-5.6,-13.3,55,38.9,53.7,SW,16.1,1014.4,-14.7,NA,NA,Overcast,0,0,0,0,0,0
